Active_Power,Wind_Speed,Weather_Temperature_Celsius,Global_Horizontal_Radiation,Max_Wind_Speed,Pyranometer_1,Temperature_Probe_1,Temperature_Probe_2,Active_Energy_Received
256.77618408203,3.7133333683014,32.363334655762,976.0029296875,6.6999998092651,904.71875,60.970676422119,61.560497283936,21.40625
265.80801391602,4.2699999809265,32.426666259766,1033.3940429688,7.0,969.19799804688,62.362716674805,62.392902374268,22.125
271.94100952148,3.8733334541321,33.029998779297,1015.5704956055,8.1000003814697,963.15698242188,63.643119812012,64.555122375488,22.65625
277.88845825195,4.4266667366028,33.069999694824,1035.1246337891,8.0,985.68090820312,63.996932983398,64.579078674316,23.15625
261.36529541016,4.2833333015442,33.20333480835,1011.856262207,8.8000001907349,970.84014892578,66.201095581055,66.042861938477,21.75
251.19564819336,3.2633333206177,33.340000152588,1149.3901367188,7.3000001907349,1110.0444335938,65.437515258789,65.516166687012,20.9375
266.05920410156,4.4333333969116,33.680000305176,1078.6147460938,8.6000003814697,1040.1849365234,65.712707519531,65.82967376709,22.15625
283.3489074707,4.4666666984558,33.973331451416,1102.1553955078,7.1999998092651,1060.1756591797,66.368774414062,67.01229095459,23.625
281.29913330078,3.186666727066,34.213333129883,1132.7172851562,7.4000000953674,1092.9730224609,69.521949768066,69.078025817871,23.4375
279.71493530273,3.2699999809265,34.369998931885,1120.5716552734,6.1999998092651,1086.0874023438,71.061958312988,69.736511230469,23.28125
276.48257446289,5.1566667556763,34.883331298828,1105.4100341797,8.5,1075.0257568359,65.359275817871,67.666687011719,23.1875
273.5442199707,2.813333272934,35.696666717529,1096.4147949219,7.3000001907349,1066.2117919922,68.389724731445,69.392547607422,22.78125
271.04580688477,3.1600000858307,35.403331756592,1085.1008300781,5.5999999046326,1056.2098388672,67.663681030273,68.864463806152,22.59375
266.14056396484,2.4133334159851,35.180000305176,1066.3829345703,5.5999999046326,1039.2879638672,71.502578735352,69.88663482666,22.1875
261.61737060547,2.7300000190735,36.189998626709,1050.6599121094,5.5999999046326,1022.1918334961,69.890182495117,69.410797119141,21.78125
261.9206237793,4.2733335494995,36.090000152588,1039.73828125,8.8000001907349,1013.6214599609,66.02668762207,67.476203918457,21.84375
232.50410461426,2.9033334255219,35.683334350586,1026.2576904297,6.0,1001.7633056641,67.645645141602,68.064903259277,19.375
246.67553710938,4.5166664123535,36.340000152588,984.87231445312,8.6999998092651,959.89929199219,64.080680847168,66.058586120605,20.5625
232.91590881348,4.0799999237061,36.00666809082,924.8701171875,7.0,899.36602783203,62.922336578369,64.158569335938,19.34375
221.55798339844,2.2433333396912,35.939998626709,882.693359375,5.4000000953674,855.09027099609,63.611301422119,64.012550354004,18.46875
211.95072937012,2.8599998950958,36.406665802002,843.55401611328,5.1999998092651,818.84686279297,63.419486999512,63.1130027771,17.65625
198.93368530273,1.7133333683014,35.926666259766,798.52490234375,4.5,775.27001953125,64.665214538574,62.753646850586,16.59375
187.22938537598,3.7033333778381,36.220001220703,752.57379150391,6.5999999046326,728.68981933594,61.465770721436,60.838363647461,15.59375
187.86808776855,3.8033332824707,36.700000762939,738.27648925781,7.5,712.99865722656,60.525016784668,60.608982086182,15.65625
170.26689147949,3.0099999904633,36.763332366943,715.81195068359,5.6999998092651,678.05059814453,60.330703735352,59.80464553833,14.1875
158.51666259766,2.896666765213,36.693332672119,676.06707763672,5.5999999046326,641.40686035156,59.698589324951,59.297428131104,13.21875
148.25886535645,3.0,36.183334350586,447.43145751953,5.4000000953674,419.41452026367,57.939735412598,57.086078643799,12.34375
107.56261444092,3.5599999427795,36.486667633057,551.72546386719,6.0,506.38174438477,55.976928710938,55.809841156006,8.96875
61.292560577393,3.0099999904633,36.263332366943,326.58181762695,5.5999999046326,302.68435668945,53.91223526001,53.752506256104,5.09375
39.877838134766,2.5333333015442,36.20333480835,409.31921386719,5.5,360.20068359375,52.798400878906,52.364490509033,3.3125
47.618732452393,2.5,36.059997558594,283.19570922852,4.9000000953674,240.71333312988,51.246131896973,50.972873687744,3.96875
30.167385101318,2.7333333492279,35.959999084473,216.57438659668,6.1999998092651,176.19221496582,49.688808441162,49.356567382812,2.53125
16.296850204468,3.3933334350586,35.529998779297,160.9634552002,5.6999998092651,121.85966491699,48.292572021484,48.169364929199,1.34375
16.037813186646,3.0099999904633,25.65333366394,99.620178222656,6.8000001907349,59.527240753174,40.945957183838,40.92236328125,1.34375
30.116899490356,4.1266665458679,26.406665802002,56.629463195801,6.9000000953674,103.49897766113,42.352024078369,42.115196228027,2.53125
47.803852081299,5.1233334541321,26.883333206177,134.71968078613,8.1000003814697,91.236503601074,43.153537750244,42.855934143066,4.0
67.044906616211,3.7133333683014,27.639999389648,296.08392333984,7.1999998092651,107.87847137451,44.152000427246,44.056655883789,5.59375
86.318313598633,3.9533333778381,28.686666488647,382.16696166992,6.5999999046326,265.15042114258,45.618034362793,45.55260848999,7.1875
105.22742462158,5.1866664886475,29.906665802002,442.66021728516,9.8999996185303,328.70376586914,47.143474578857,47.117191314697,8.78125
123.91397094727,4.0166668891907,30.673334121704,500.6589050293,8.1999998092651,390.26928710938,48.646564483643,48.618507385254,10.34375
141.63771057129,5.3466668128967,31.420000076294,558.74371337891,9.5,451.919921875,49.949417114258,50.089786529541,11.8125
157.77125549316,4.5700001716614,32.466667175293,614.89770507812,8.6999998092651,511.15521240234,51.731281280518,51.798240661621,13.125
173.31355285645,5.3666667938232,32.830001831055,669.54748535156,9.5,568.60089111328,53.286430358887,53.335746765137,14.4375
187.30856323242,4.9066667556763,33.436668395996,722.21453857422,8.1000003814697,624.67431640625,54.107089996338,54.63353729248,15.625
201.37216186523,5.1533331871033,33.636665344238,770.69183349609,9.3999996185303,677.85467529297,55.703170776367,55.903553009033,16.8125
213.94317626953,3.9700000286102,34.159999847412,818.75744628906,8.5,731.15386962891,57.501350402832,57.810131072998,17.84375
225.54640197754,4.3366665840149,34.54333114624,861.09387207031,9.5,779.56292724609,58.730903625488,58.994773864746,18.78125
234.90045166016,4.2866668701172,35.013332366943,904.15740966797,9.1999998092651,827.00128173828,61.276756286621,61.187110900879,19.59375
